#{"t_start": 1789349340.642776, "env_id": "Walker2d-v5"}
r,l,t,task_return
127.200417,62,13.363157,17.00079463116519
127.856041,60,13.760958,19.19784650276156
139.132401,80,13.913651,-11.395209626736706
53.685806,27,13.96148,-0.4736130818608463
125.157661,63,14.08373,27.07005328469511
121.870354,58,14.198997,13.570570457977801
113.162071,46,14.289334,5.7599665922316
131.993698,73,14.439113,44.446576897747406
38.914337,23,14.480513,7.192136688941547
128.870422,61,14.583557,7.7172365112827945
122.421303,58,14.699098,1.2548168871620622
55.030544,27,14.749124,-1.6971312495277777
103.166473,43,14.835069,13.44008493404811
88.948296,41,14.910505,22.262892358264065
115.82618,86,15.073392,62.26530884420379
125.559692,67,15.20081,15.271553112831189
140.35524,79,15.364669,24.49678921949382
114.224724,52,15.4623,12.905268795650931
98.739471,41,15.547823,-2.0407793359501984
79.802269,35,15.625308,5.231248481681179
128.36499,65,16.046546,-0.653182323826911
103.692474,44,16.142212,5.8026230938243355
63.126911,31,16.195271,9.501192993440304
149.924316,245,16.680114,281.7679942177349
62.358269,29,16.742828,6.473521414236861
128.157974,56,16.856265,25.80965753111179
141.704681,103,17.065524,47.66943507578326
135.251602,86,17.234939,-14.216533629405752
131.128723,75,17.386979,-2.0887925000365843
139.175674,79,17.537642,-30.13839584888609
105.153244,55,17.648443,27.018888209862432
26.379202,20,17.688001,0.39557049243311193
145.910004,122,17.927034,-19.2372912952465
111.300392,51,18.023957,12.850535567871203
140.131378,95,18.484698,17.207676707045852
134.876984,93,18.668171,23.034673176322904
142.385544,85,18.835474,24.855726694884616
116.146721,54,18.945071,5.582672784154042
100.845406,47,19.038422,6.431137210510391
121.399452,59,19.149099,3.098787948130674
143.882858,106,19.359901,-31.389587003100935
150.503128,191,19.769512,95.64815754164388
135.056076,77,19.934202,-30.036248666876475
144.742752,107,20.179928,-3.809760614905305
136.392746,87,20.376168,11.352256972508568
88.676254,38,20.462082,2.4330133094150135
133.772003,68,20.990069,11.19161056019868
143.601379,96,21.241543,13.525006338499477
129.026703,63,21.412963,18.4536962048467
151.187469,297,22.327624,94.8189183227677
99.851219,39,22.424211,-6.985931695139156
122.493553,61,22.599584,20.684553561607043
140.473602,89,22.858597,7.766086180122195
148.516998,129,23.248622,9.830173511240986
133.813507,85,23.50335,25.558086027853975
135.8694,78,23.741902,-13.40713966008985
133.692841,75,24.452614,-15.764757116760801
147.446304,108,24.817373,-1.9972318407461775
106.984856,47,24.973369,30.87838477878511
125.296822,76,25.248978,36.09762904050919
145.381775,128,25.690085,3.4883656024817493
144.448868,112,26.145594,-23.97456546316045
142.617966,104,26.579102,-17.491043740246248
139.826874,98,26.947418,6.5251865732773355
146.182098,132,27.415984,-11.295954821670108
148.85318,232,28.729431,99.63398425879258
137.75647,86,29.041418,-46.39743142432671
142.090332,86,29.384507,17.37541062553654
146.095322,129,29.902602,3.156847103251516
76.938698,36,30.021716,-5.447492858122063
142.062561,111,30.565197,-22.799384560149242
137.276321,86,31.139412,11.968860867938947
139.047531,88,32.517118,-16.187634325715322
131.374542,70,33.632296,-24.450169387055336
142.771149,101,34.318997,-35.80351503195187
